ID;SEBUTAN_JABATAN;organisasi_id;ORGANISASI;jenjang_jabatan_id;JENJANG_JABATAN;job_target_jabatan_id;job_target;PEMIMPIN_UNIT;stream_business_id;STREAM_BUSINESS;profesi_id;PROFESI;STATUS;DIRKOM_ID
1210;Manager Kajian dan Investigasi Teknik dan Teknologi Sistem Transmisi dan Distribusi;95;Pusat Penelitian dan Pengembangan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;2;Corporate Research and Knowledge;43;Litbang Transmisi dan Distribusi;ACTV;2
1211;Manager Riset dan Assesmen Teknologi Sistem Transmisi dan Distribusi;95;Pusat Penelitian dan Pengembangan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;2;Corporate Research and Knowledge;43;Litbang Transmisi dan Distribusi;ACTV;2
1212;Senior Manager Keuangan, Komunikasi dan Umum;95;Pusat Penelitian dan Pengembangan Ketenagalistrikan;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1213;Manager Anggaran, Keuangan, dan Akuntansi;95;Pusat Penelitian dan Pengembangan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1214;Manager Aset Properti, Komunikasi, dan Umum;95;Pusat Penelitian dan Pengembangan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1215;General Manager Pusharlis;93;Pusat Pemeliharaan Ketenagalistrikan;2;Manajemen Atas;;;Pemimpin Unit;1;Electricity Project and Development;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1216;Senior Manager Perencanaan;93;Pusat Pemeliharaan Ketenagalistrikan;3;Manajemen Menengah;;;Non Pemimpin Unit;9;Corporate Planning and Performance;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1217;Manager Perencanaan Pengusahaan;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;9;Corporate Planning and Performance;81;Manajemen Kinerja;ACTV;2
1218;Manager Enjiniring;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;25;Desain Produk Peralatan;ACTV;2
1219;Manager Pemasaran;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;7;Business and Commercial;21;Pemasaran;ACTV;2
1220;Senior Manager Produksi dan Workshop;93;Pusat Pemeliharaan Ketenagalistrikan;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1221;Manager Pengendalian Produksi;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1222;Manager Supply Chain Management;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;8;Strategic Electricity Planning;58;Manajemen Supply Chain;ACTV;2
1223;Manager Pengendalian Workshop;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1224;Senior Manager Keuangan, Komunikasi, dan Umum;93;Pusat Pemeliharaan Ketenagalistrikan;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1225;Manager Anggaran, Keuangan, dan Akuntansi;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1226;Manager Aset Properti, Komunikasi dan Umum;93;Pusat Pemeliharaan Ketenagalistrikan;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1227;Manager Unit Pelaksana Produksi dan Workshop;121;Unit Pelaksana Produksi dan Workshop;4;Manajemen Dasar;;;Pemimpin Unit;1;Electricity Project and Development;26;Manajemen Produksi dan Rekondisi Peralatan;ACTV;2
1228;General Manager Pusertif;96;Pusat Sertifikasi;2;Manajemen Atas;;;Pemimpin Unit;1;Electricity Project and Development;55;Sertifikasi Sistem Instalasi;ACTV;2
1229;Senior Manager Perencanaan Pelayanan, Standarisasi dan Mutu;96;Pusat Sertifikasi;3;Manajemen Menengah;;;Non Pemimpin Unit;9;Corporate Planning and Performance;80;Manajemen Mutu;ACTV;2
1230;Manager Perencanaan Pengusahaan;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;9;Corporate Planning and Performance;80;Manajemen Mutu;ACTV;2
1231;Manager Standarisasi Mutu dan Proses;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1232;Manager Pelayanan Pelanggan;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;7;Business and Commercial;21;Pemasaran;ACTV;2
1233;Senior Manager Sistem Pembangkit, Transmisi, dan Distribusi;96;Pusat Sertifikasi;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;55;Sertifikasi Sistem Instalasi;ACTV;2
1234;Manager Inspeksi dan Komisioning Sistem Pembangkit;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;55;Sertifikasi Sistem Instalasi;ACTV;2
1235;Manager Inspeksi Sistem Transmisi dan Gardu Induk;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;55;Sertifikasi Sistem Instalasi;ACTV;2
1236;Manager Inspeksi Distribusi;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;55;Sertifikasi Sistem Instalasi;ACTV;2
1237;Senior Manager Sertifikasi Produk, Sistem Manajemen dan Kalibrasi;96;Pusat Sertifikasi;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;56;Sertifikasi Produk dan Sistem Manajemen;ACTV;2
1238;Manager Sertifikasi Produk;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;56;Sertifikasi Produk dan Sistem Manajemen;ACTV;2
1239;Manager Sertifikasi Sistem Manajemen;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;3;Internal Control and Compliance;56;Sertifikasi Produk dan Sistem Manajemen;ACTV;2
1240;Manager Kalibrasi;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1241;Senior Manager Pengujian Pembangkit, Transmisi, dan Distribusi;96;Pusat Sertifikasi;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1242;Manager Pengujian Produk Tegangan dan Arus Tinggi;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1243;Manager Pengujian Produk Tegangan Rendah;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1244;Manager Pengujian Sistem Pembangkit;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1245;Manager Pengujian Sistem Transmisi dan Gardu Induk;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;57;Pengujian dan Kalibrasi;ACTV;2
1246;Senior Manager Keuangan, Komunikasi, dan Umum;96;Pusat Sertifikasi;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1247;Manager Anggaran, Keuangan, dan Akuntansi;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1248;Manager Aset Properti, Komunikasi, dan Umum;96;Pusat Sertifikasi;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;75;Komunikasi;ACTV;2
1249;General Manager Pusmanpro;92;Pusat Manajemen Proyek;2;Manajemen Atas;;;Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1250;Senior Manager Perencanaan dan Project Control;92;Pusat Manajemen Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;9;Corporate Planning and Performance;81;Manajemen Kinerja;ACTV;2
1251;Manager Perencanaan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;9;Corporate Planning and Performance;37;Manajemen Proyek;ACTV;2
1252;Manager Project Control;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1253;Senior Manager Operasi;92;Pusat Manajemen Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1254;Manager Operasi Proyek Jaringan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1255;Manager Operasi Proyek Pembangkit;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;35;Konstruksi Elektrikal;ACTV;2
1256;Senior Manager Quality Assurance and Quality Control;92;Pusat Manajemen Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1257;Manager Quality Assurance and Quality Control Jaringan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1258;Manager Quality Assurance and Quality Control Pembangkit;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1259;Senior Manager Keuangan, Komunikasi, dan Umum;92;Pusat Manajemen Proyek;3;Manajemen Menengah;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1260;Manager Akuntansi;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;71;Akuntansi;ACTV;2
1261;Manager Anggaran dan Keuangan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;73;Manajemen Keuangan;ACTV;2
1262;Manager Aset Properti, Komunikasi, dan Umum;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1263;Pejabat Perencana Pengadaan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;8;Strategic Electricity Planning;59;Pengadaan;ACTV;2
1264;Pejabat Pelaksana Pengadaan;92;Pusat Manajemen Proyek;4;Manajemen Dasar;;;Non Pemimpin Unit;10;Corporate and Technical Services;59;Pengadaan;ACTV;2
1265;Manager Unit Pelaksana Manajemen Konstruksi;109;Unit Pelaksana Manajemen Konstruksi;4;Manajemen Dasar;;;Pemimpin Unit;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1266;Expert Strategi dan Kebijakan Pembangkitan dan EBT;44;Kantor Pusat - Divisi Pembangkitan dan EBT;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1267;Senior Specialist I Strategi dan Kebijakan Pembangkitan dan EBT;44;Kantor Pusat - Divisi Pembangkitan dan EBT;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1268;Expert Continous Improvement Pembangkitan dan EBT;44;Kantor Pusat - Divisi Pembangkitan dan EBT;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1269;Senior Specialist I Continous Improvement Pembangkitan dan EBT;44;Kantor Pusat - Divisi Pembangkitan dan EBT;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1270;Expert Strategi dan Kebijakan Transmisi dan Distribusi;70;Kantor Pusat - Divisi Transmisi dan Distribusi;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1271;Senior Specialist I Strategi dan Kebijakan Transmisi dan Distribusi;70;Kantor Pusat - Divisi Transmisi dan Distribusi;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1272;Expert Continous Improvement Transmisi dan Distribusi;70;Kantor Pusat - Divisi Transmisi dan Distribusi;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1273;Senior Specialist I Continous Improvement Transmisi dan Distribusi;70;Kantor Pusat - Divisi Transmisi dan Distribusi;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1274;Expert Pengembangan Enjiniring Transmisi dan Distribusi;20;Kantor Pusat - Divisi Enjiniring dan Teknologi;7;Fungsional I;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1275;Senior Specialist I Pengembangan Enjiniring Transmisi dan Distribusi;20;Kantor Pusat - Divisi Enjiniring dan Teknologi;8;Fungsional II;;;Fungsional;2;Corporate Research and Knowledge;45;Manajemen Litbang;ACTV;2
1276;Expert Auditor;81;Kantor Pusat - Satuan Pengawasan Intern;7;Fungsional I;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1277;Senior Specialist I Metodologi, Jaminan Kualitas, dan Pelaporan;76;Kantor Pusat - Inspektorat Metodologi, Jaminan Kualitas, dan Pelaporan;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1278;Senior Specialist I Audit Jawa Bagian Barat;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1279;Senior Specialist I Audit Jawa Bagian Tengah;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1280;Senior Specialist I Audit Jawa Bagian Timur dan Bali;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1281;Senior Specialist I Audit Sumatera Bagian Utara;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1282;Senior Specialist I Audit Sumatera Bagian Selatan;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1283;Senior Specialist I Audit Kalimantan;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1284;Senior Specialist I Audit Sulawesi;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1285;Senior Specialist I Audit Sulawesi dan Nusa Tenggara;80;Kantor Pusat - Satuan Pengawas Intern;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;62;Auditor;ACTV;2
1286;Senior Specialist I Listrik Perdesaan;86;Kantor Pusat - Wakil Direktur Utama;8;Fungsional II;;;Fungsional;1;Electricity Project and Development;37;Manajemen Proyek;ACTV;2
1287;Expert Strategi dan PMO Digital;78;Kantor Pusat - Manajemen Digital;7;Fungsional I;;;Fungsional;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
1288;Senior Specialist I Strategi dan PMO Digital;78;Kantor Pusat - Manajemen Digital;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
1289;Expert Pengembangan Kapasitas Digital;78;Kantor Pusat - Manajemen Digital;7;Fungsional I;;;Fungsional;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
1290;Senior Specialist I Pengembangan Kapasitas Digital;78;Kantor Pusat - Manajemen Digital;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
1291;Expert Pengadaan Energi Primer;7;Kantor Pusat - Direktorat Energi Primer;7;Fungsional I;;;Fungsional;8;Strategic Electricity Planning;1;Perencanaan Energi;ACTV;2
1292;Senior Specialist I Manajemen Aset;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1293;Senior Specialist I Manajemen Aset Properti;29;Kantor Pusat - Divisi Legal, Pengamanan dan Pemeliharaan Aset Properti;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1294;Senior Specialist I Manajemen Keuangan Aset;30;Kantor Pusat - Divisi Manajemen Keuangan Aset;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;82;Manajemen Aset Properti;ACTV;2
1295;Senior Specialist I Infrastruktur Risiko;35;Kantor Pusat - Divisi Manajemen Risiko Infrastruktur;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
1296;Senior Specialist I Strategi Asesmen Risiko Strategis dan Keuangan;38;Kantor Pusat - Divisi Manajemen Risiko Strategis dan Keuangan;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
1297;Senior Specialist I Strategi Asesmen Risiko Operasi dan Proyek;36;Kantor Pusat - Divisi Manajemen Risiko Operasi dan Proyek;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
1298;Senior Specialist I Strategi Asesmen Risiko Regional;37;Kantor Pusat - Divisi Manajemen Risiko Regional;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
1299;Senior Specialist I Sistem Manajemen Terintegrasi;93;Pusat Pemeliharaan Ketenagalistrikan;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1300;Senior Specialist I Sistem Manajemen Terintegrasi;96;Pusat Sertifikasi;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1301;Senior Specialist I Sistem Manajemen Terintegrasi;102;Unit Induk Pembangunan;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1302;Senior Specialist I Sistem Manajemen Terintegrasi;107;Unit Induk Wilayah;8;Fungsional II;;;Fungsional;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1303;Expert Perencanaan Strategi;12;Kantor Pusat - Direktorat Perencanaan Korporat;7;Fungsional I;;;Fungsional;9;Corporate Planning and Performance;83;Manajemen Strategis;ACTV;2
1304;Senior Engineer I Perencanaan Sistem;59;Kantor Pusat - Divisi Perencanaan Sistem Ketenagalistrikan;8;Fungsional II;;;Fungsional;8;Strategic Electricity Planning;8;Perencanaan Sistem Tenaga;ACTV;2
1305;Senior Specialist I Manajemen Strategi;58;Kantor Pusat - Divisi Perencanaan Korporat;8;Fungsional II;;;Fungsional;9;Corporate Planning and Performance;83;Manajemen Strategis;ACTV;2
1306;Senior Specialist I Pengembangan Portofolio Bisnis;33;Kantor Pusat - Divisi Manajemen Portofolio;8;Fungsional II;;;Fungsional;9;Corporate Planning and Performance;83;Manajemen Strategis;ACTV;2
1307;Expert Human Capital Management;9;Kantor Pusat - Direktorat Manajemen Sumber Daya Manusia;7;Fungsional I;;;Fungsional;10;Corporate and Technical Services;66;Pengembangan Sistem Manajemen SDM dan Organisasi;ACTV;2
1308;Senior Specialist I Human Capital Management;9;Kantor Pusat - Direktorat Manajemen Sumber Daya Manusia;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;66;Pengembangan Sistem Manajemen SDM dan Organisasi;ACTV;2
1309;Senior Specialist I Strategi Human Capital;69;Kantor Pusat - Divisi Strategi Human Capital ;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;66;Pengembangan Sistem Manajemen SDM dan Organisasi;ACTV;2
1310;Senior Specialist I Manajemen Talenta;39;Kantor Pusat - Divisi Manajemen Talenta;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;67;Manajemen Talenta;ACTV;2
1311;Senior Specialist I Teknologi Informasi;13;Kantor Pusat - Divisi  Sistem dan Teknologi Informasi;8;Fungsional II;;;Fungsional;10;Corporate and Technical Services;65;Teknologi Informasi;ACTV;2
1312;Expert Bisnis Regional;3;Kantor Pusat - Direktorat Bisnis Regional;7;Fungsional I;;;Fungsional;9;Corporate Planning and Performance;83;Manajemen Strategis;ACTV;2
1313;Senior Specialist I Pengembangan Regional;54;Kantor Pusat - Divisi Perencanaan dan Pengendalian Regional ;8;Fungsional II;;;Fungsional;8;Strategic Electricity Planning;8;Perencanaan Sistem Tenaga;ACTV;2
1314;Senior Engineer I Pembangkitan Regional;45;Kantor Pusat - Divisi Pembangkitan dan EBT Regional;8;Fungsional II;;;Fungsional;6;Electricity Generation, Transmission, and Distribution;7;Manajemen Pembangkitan;ACTV;2
1315;Senior Engineer I Transmisi;71;Kantor Pusat - Divisi Transmisi Regional;8;Fungsional II;;;Fungsional;6;Electricity Generation, Transmission, and Distribution;14;Manajemen Transmisi;ACTV;2
1316;Senior Specialist I Sistem Distribusi;17;Kantor Pusat - Divisi Distribusi Regional;8;Fungsional II;;;Fungsional;6;Electricity Generation, Transmission, and Distribution;19;Manajemen Distribusi;ACTV;2
1317;Senior Specialist I Manajemen Retail;63;Kantor Pusat - Divisi Retail Regional;8;Fungsional II;;;Fungsional;7;Business and Commercial;21;Pemasaran;ACTV;2
1318;Senior Specialist I Sistem Manajemen Terintegrasi;100;Unit Induk Pembangkitan;8;Fungsional II;;;Fungsional II;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1319;Senior Specialist I Sistem Manajemen Terintegrasi;128;Unit Pembangkitan dan Penyaluran;8;Fungsional II;;;Fungsional II;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1320;Senior Specialist I Sistem Manajemen Terintegrasi;92;Pusat Manajemen Proyek;8;Fungsional II;;;Fungsional II;3;Internal Control and Compliance;80;Manajemen Mutu;ACTV;2
1321;Senior Specialist I Manajemen Risiko dan Kepatuhan;100;Unit Induk Pembangkitan;8;Fungsional II;;;Fungsional II;3;Internal Control and Compliance;63;Manajemen Risiko;ACTV;2
