ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;PERILAKU;CONTOH;STATUS;DIRKOM_ID
2339;TRS-ST-TSP-03;195;4;Mampu menyempurnakan dan/atau membuat metode baru untuk perencanaan sistem telekomunikasi yang lebih tepat.;Contoh : melaksanakan penyempurnaan metode perencanaan untuk pengembangan peralatan sistem telekomunikasi.;ACTV;2
2340;TRS-ST-WAP-04;196;4;Mampu menyempurnakan dan/atau membuat metode baru untuk perencanaan WAMS yang lebih tepat.;Contoh : melaksanakan penyempurnaan metode perencanaan untuk pengembangan WAMS.;ACTV;2
2341;TRS-ST-TMN-05;197;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan peralatan dan jaringan Telekomunikasi, ahli mendesain jaringan dan berinovasi dalam aplikasi peralatan Telekomunikasi.;Contoh : mendesain metode baru pemeliharaan peralatan Telekomunikasi.;ACTV;2
2342;TRS-ST-RMN-06;198;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan RTU, ahli mendesain dan berinovasi dalam aplikasi RTU.;Contoh : mendesain metode baru pemeliharaan RTU.;ACTV;2
2343;TRS-ST-SAS-07;199;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan SOGI, ahli mendesain dan berinovasi dalam aplikasi SOGI.;Contoh : mendesain metode baru pemeliharaan SOGI.;ACTV;2
2344;TRS-ST-MPM-08;200;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan catu daya Master Station.;Contoh : mendesain metode baru pemeliharaan catu daya untuk Master Station.;ACTV;2
2345;TRS-ST-MTM-09;201;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan peralatan Master Station.;Contoh : mendesain metode baru pemeliharaan Master Station.;ACTV;2
2346;TRS-ST-MAM-10;202;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan Aplikasi Master Station.;Contoh : mendesain metode baru pemeliharaan Aplikasi Master Station;ACTV;2
2347;TRS-ST-MDM-11;203;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan Database Master Station.;Contoh : mendesain metode baru pemeliharaan Database Master Station.;ACTV;2
2348;TRS-ST-SPM-12;204;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan peralatan dan aplikasi Proteksi Sistem, ahli mendesain dan berinovasi dalam implementasi Proteksi Sistem.;Contoh : mendesain metode baru pemeliharaan peralatan dan aplikasi Proteksi Sistem.;ACTV;2
2349;TRS-ST-WAM-13;205;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan WAMS, ahli mendesain dan berinovasi dalam aplikasi WAMS.;Contoh : mendesain metode baru pemeliharaan WAMS;ACTV;2
2350;TRS-ST-SPS-14;206;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan catu daya SCADATEL.;Contoh : mendesain kebutuhan catu daya untuk peralatan SCADATEL pada gardu induk baru dan mengintegrasikan ke dalam sistem catu daya SCADATEL secara keseluruhan.;ACTV;2
2351;TRS-ST-SAM-15;207;4;Mampu menyempurnakan dan/atau membuat metode baru untuk integrasi SOGI beda merk.;Contoh : mendesain metode baru integrasi SOGI beda merk.;ACTV;2
2352;TRS-ST-CSM-16;208;4;Mampu menyempurnakan dan/atau membuat metode baru, desain jaringan agar sesuai dengan keamanan standar internasional.;Contoh : membuat metode baru, dokumen IK dan desain jaringan OT untuk peralatan OT yang baru terpasang supaya terlindungi dari serangan cyber.;ACTV;2
2353;TRS-ST-MOM-17;209;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan Aplikasi Offline Master Station.;Contoh : mendesain metode baru pemeliharaan Aplikasi Offline Master Station;ACTV;2
2354;TRS-ST-RAM-18;210;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan Aplikasi Pendukung realtime ;Contoh : memperbaiki dan mendesain metode baru pemeliharaan aplikasi-aplikasi pendukung realtime ;ACTV;2
2355;TRS-ST-DAM-19;211;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan algoritma ADS yang lebih efektif, efisien, simple dan akurat untuk meningkatkan kehandalan sistem;Contoh : membuat metoda baru pemeliharaan algoritma ADS yang lebih efektif dan efisiensi dikarenakan keterbatasan sumber daya, serta mampu menyempurnakan algoritma ADS menjadi lebih simple, akurat, adaptif dikarenakan dinamisnya perubahan kondisi sistem/subsistem ;ACTV;2
2356;TRS-ST-DCM-20;212;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan controller ADS untuk meningkatkan kesiapan dan kehandalan controller ADS dan peralatan pendukung lainnya.;Contoh : membuat metoda baru pemeliharaan controller ADS dan peralatan pendukung lainnya dengan membuat sistem yang terintegrasi dan digitalisasi untuk meningkatkan kehandalan peralatan, kesiapan material cadang, serta dukungan pemeliharaan dari pabrikan/agen tunggal/distributor.;ACTV;2
2357;TRS-ST-CGT-21;213;4;Mampu menyempurnakan kaidah koordinasi proteksi pembangkit dan transmisi sesuai perkembangan sistem dan teknologi untuk meningkatkan keandalan sistem.;Contoh : menyempurnakan kaidah koordinasi proteksi Pembangkit dan Transmisi sehubungan dengan interkoneksi pembangkit Energi Baru Terbarukan.;ACTV;2
2358;TRS-TP-MAS-01;214;4;Mampu menyempurnakan dan/atau membuat metode baru pengelolaan asset transmisi (jaringan dan gardu induk);Contoh : mengembangkan metode baru pengelolaan asset transmisi (jaringan dan gardu induk);ACTV;2
2359;TRS-TP-TBP-02;215;4;Mampu menyempurnakan dan/atau membuat metode baru pengusahaan transmisi;Contoh : Menyempurnakan proses bisnis perencanaan pengusahaan transmisi untuk meningkatkan kehandalan sistem;ACTV;2
2360;TRS-TP-IOB-03;216;4;Mampu menyempurnakan dan/atau membuat metode baru terkait perencanaan anggaran investasi dan operasi transmisi tenaga listrik yang berbasis risiko untuk kegiatan menambah dan memelihara aset transmisi, baik proses maupun tujuan penganggarannya. ;Contoh : mengembangkan prosedur baru dalam perencanaan anggaran operasi dan investasi.;ACTV;2
2361;TRS-TM-TMP-01;217;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan pemeliharaan Jaringan (SUTT, SUTET, SKLT, SKTT) dan pemeliharaan Gardu Induk (GI/GITET dan GIS) .;Contoh : menyempurnakan metode proses perencanaan periodic maintenance.;ACTV;2
2362;TRS-TM-SSP-02;218;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan pemeliharaan Gardu Induk (GI).;Contoh : Melaksanakan penyempurnaan metode perencanaan pemeliharaan Gardu Induk.;ACTV;2
2363;TRS-TM-TSP-03;219;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan pemeliharaan Jaringan;Contoh : Melaksanakan penyempurnaan metode perencanaan pemeliharaan Jaringan.;ACTV;2
2364;TRS-TM-TPM-04;220;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan proteksi penghantar, termasuk mengkoordinasikan pengembangan sistem proteksi penghantar dengan berbagai pihak terkait, serta ahli mendesain skema proteksi dan inovasi aplikasi proteksi penghantar.;Contoh : Menyempurnakan skema proteksi penghantar.;ACTV;2
2365;TRS-TM-HCM-05;221;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan kabel tanah tegangan tinggi.;Contoh : menyempurnakan metode penggantian end-mof kabel.;ACTV;2
2366;TRS-TM-HMM-06;222;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan kabel laut tegangan tinggi.;Contoh : menyempurnakan metode penggantian end-mof kabel.;ACTV;2
2367;TRS-TM-HLM-07;223;4;Mampu menyempurnakan dan/atau mengembangkan metode terobosan baru pelaksanaan PDKB jaringan, prosedur dan instruksi kerja serta peralatan kerja PDKB jaringan TT dan TET.;Contoh : menyempurnakan metode kerja PDKB penggantian isolator 70/150/275/500 kV pada tipe tower latice dan steel pole.;ACTV;2
2368;TRS-TM-HSM-08;224;4;Mampu menyempurnakan dan/atau mengembangkan metode terobosan baru pelaksanaan PDKB gardu induk, prosedur dan instruksi kerja serta peralatan kerja PDKB gardu induk TT dan TET.;Contoh : menyempurnakan metode kerja PDKB penggantian peralatan Gardu Induk.;ACTV;2
2369;TRS-TM-TLM-09;225;4;Mampu menyempurnakan dan/atau mengembangkan metode terobosan baru pemeliharaan SUTT/SUTET, prosedur dan instruksi kerja serta peralatan kerja pemeliharaan peralatan dan komponen SUTT/SUTET;Contoh : menyempurnakan metode kerja penggantian isolator dan konduktor. ;ACTV;2
2370;TRS-TM-TOM-10;226;4;Mampu menyempurnakan dan/atau membuat metode baru sistem evaluasi yang lebih tepat untuk pemeliharaan jaringan yang diberlakukan di seluruh Perusahaan.;Contoh : membuat metode baru sistem evaluasi operasi daan pemeliharaan untuk jaringan di Perusahaan.;ACTV;2
2371;TRS-TM-SEM-11;227;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan switchgear gardu induk serta prosedur penggunaan alat kerja, alat ukur dan alat uji yang berkaitan dengan kegiatan pemeliharaan switchgear gardu induk.;Contoh : memperbaiki prosedur kerja pemeliharaan PMT, LA.;ACTV;2
2372;TRS-TM-GSM-12;228;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan switchgear GIS, prosedur penggunaan alat kerja, alat ukur dan alat uji serta konfigurasi yang berkaitan dengan kegiatan pemeliharaan switchgear GIS.;Contoh : membuat metode baru dengan menggunakan online monitoring sistem terhadap kualias gas SF6 switchgear GIS;ACTV;2
2373;TRS-TM-TCM-13;229;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan trafo tenaga dan kompensator serta prosedur penggunaan alat kerja, alat ukur dan alat uji yang berkaitan dengan kegiatan pemeliharaan trafo tenaga dan kompensator;Contoh : memperbaiki prosedur kerja pemeliharaan trafo tenaga dan kompensator;ACTV;2
2374;TRS-TM-CMN-14;230;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan kubikel 20kV serta prosedur penggunaan alat kerja, alat ukur dan alat uji yang berkaitan dengan kegiatan pemeliharaan kubikel 20kV;Contoh : menyempurnakan prosedur kerja pemeliharaan kubikel 20kV;ACTV;2
2375;TRS-TM-CMM-15;231;4;Mampu menyempurnakan dan/atau membuat metode baru serta memperbaiki prosedur kerja pemeliharaan kontrol dan meter, serta ahli mendesain skema proteksi dan inovasi aplikasi kontrol dan meter;Contoh : Menyempurnakan dan/atau membuat desain baru sistem kontrol dan meter berdasarkan teknologi terbaru ;ACTV;2
2376;TRS-TM-SPM-16;232;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan proteksi gardu induk (GI), termasuk mengkoordinasikan pengembangan sistem proteksi gardu induk dengan berbagai pihak terkait, serta ahli mendesain skema proteksi dan inovasi aplikasi proteksi gardu induk (GI);Contoh : Menyempurnakan skema proteksi busbar dan diameter.;ACTV;2
2377;TRS-TM-ADM-17;233;4;Mampu menyempurnakan dan/atau membuat metode baru serta memperbaiki prosedur kerja pemeliharaan sistem AC dan DC, serta mendesain sistem AC dan DC;Contoh : Membuat skema pemisahan system AC dan DC untuk sistem control 150/70 kV dengan 20 kV.;ACTV;2
2378;TRS-TM-SME-18;234;4;Mampu menyempurnakan dan/atau membuat metode baru sistem evaluasi yang lebih tepat untuk operasi dan pemeliharaan unit Gardu Induk yang diberlakukan di seluruh Perusahaan.;Contoh : menyempurnakan dan/atau membuat metode baru sistem evaluasi operasi dan pemeliharaan untuk Unit Gardu Induk di Perusahaan.;ACTV;2
2379;TRS-TM-DFR-19;235;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan DFR yang lebih tepat.;Contoh : melaksanakan penyempurnaan metode perencanaan DFR.;ACTV;2
2380;TRS-TM-DFM-20;236;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan DFR, ahli mendesain dan berinovasi dalam aplikasi DFR serta mampu mengintegrasikan teknologi DFR terbaru. ;Contoh : mendesain DFR untuk gardu induk baru dan mengintegrasikannya ke dalam sistem SOGI secara keseluruhan.;ACTV;2
2381;TRS-TM-TOP-21;237;4;Mampu menyempurnakan dan/atau membuat metode baru Perencanaan operasi Jaringan dan Gardu Induk;Contoh : menyempurnakan metode perencanaan operasi Jaringan dan Gardu Induk, menyempurnakan aplikasi pembuatan jadwal pemeliharaan.;ACTV;2
2382;TRS-TM-SIO-22;238;4;Mampu menyempurnakan dan/atau membuat metode baru untuk peningkatan dan penyempurnaan prosedur operasi Gardu Induk, strategi dan metode pengaturan sistem tenaga listrik, serta mengembangkan metode baru pengendalian operasi sistem tenaga listrik.;Contoh : Mampu memberikan rekomendasi/penyempurnaan pemasangan no-voltage relay, untuk otomatisasi pelepasan semua pemutus tenaga (circuit breaker) yang terhubung dengan busbar, mampu mengembangkan metode operasi (perubahan SOP) untuk melancarkan dan memudahkan pengoperasian peralatan Gardu Induk.;ACTV;2
2383;TRS-TG-CTE-01;239;4;Mampu menyempurnakan dan/atau membuat metode baru sistem evaluasi yang lebih tepat untuk operasi dan pemeliharaan unit yang diberlakukan di seluruh Perusahaan.;Contoh : menjadikan metode statistik dan empiris sebagai sebuah standar Program evaluasi operasi dan pemeliharaan untuk Unit.;ACTV;2
2384;TRS-TG-TAM-02;240;4;Mampu menyempurnakan dan/atau membuat metode baru terkait sistem manajemen aset transmisi;Contoh : Menyempurnakan dan/atau membuat metode baru kebijakan pengelolaan aset transmisi;ACTV;2
2385;DIS-DP-DSP-01;241;4;Mampu menyempurnakan dan/atau membuat metode baru Perencanaan Sistem Distribusi dengan tingkat keandalan yang optimal dan mampu memenuhi kebutuhan keandalan dimasa yang akan datang.;Contoh : Menyempurnakan dan/atau membuat metode baru dalam perhitungan pertumbuhan beban distribusi.;ACTV;2
2386;DIS-DP-EDF-02;242;4;Mampu menyempurnakan dan/atau membuat metode baru model Demand forecast yang lebih akurat untuk digunakan dalam suatu perhitungan perkiraan kebutuhan tenaga listrik.;Contoh : Menyempurnakan dan/atau membuat model demand forecast baru untuk perhitungan perkiraan kebutuhan energi listrik yang lebih akurat.;ACTV;2
2387;DIS-DP-DNP-03;243;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan jaringan distribusi dengan tingkat keandalan yang optimal dan mampu memenuhi kebutuhan keandalan dimasa yang akan datang.;Contoh : Mampu menyempurnakan dan/atau membuat metode baru tata cara perencanaan pembangunan jaringan distribusi.;ACTV;2
2388;DIS-DP-IOB-04;244;4;Mampu menyempurnakan dan/atau membuat metode baru terkait perencanaan anggaran investasi dan anggaran operasi distribusi tenaga listrik untuk kegiatan menambah dan memelihara aset distribusi, baik proses serta tujuan penganggaran. ;Contoh : Mengembangkan prosedur baru dalam perencanaan anggaran operasi dan investasi;ACTV;2
2389;DIS-DE-DNC-01;245;4;Menyempurnakan dan/atau membuat metode baru pembangunan instalasi jaringan distribusi JTM, JTR, trafo, SR, dan peralatan pada instalasi distribusi dan peralatan sesuai standar konstruksi.;Contoh : Menyempunakan dan/atau membuat metode baru pemasangan jaringan distribusi dan peralatan sesuai standar konstruksi.;ACTV;2
2390;DIS-DE-CTS-02;246;4;Mampu menyempurnakan dan/atau membuat metode baru dalam rekayasa sistem proteksi untuk mendapatkan performa yang optimal.;Contoh : Menyempurnakan dan/atau membuat metode baru koordinasi dan troubleshooting sistem proteksi penyulang 20 kV.;ACTV;2
2391;DIS-DO-DOP-01;247;4;Mampu menyempurnakan dan/atau membuat kebijakan/ metode baru dalam perencanaan pengoperasian sistem distribusi.;Contoh : Menyempurnakan dan/atau membuat islanding baru untuk menghindari terjadinya blackout.;ACTV;2
2392;DIS-DO-MPD-02;248;4;Mampu mengembangkan prosedur dan metode baru pengoperasian dan pemeliharaan APP agar lebih aman dan hasil pengukuran lebih akurat.;Contoh : Menyempurnaan dan/atau membuat metoda baru pengoperasian dan pemeliharaan APP seperti meter 1 phasa, 3 phasa, elektromekanik dan elektronik.;ACTV;2
2393;DIS-DO-MPI-03;249;4;Mampu mengembangkan prosedur dan metode baru pengoperasian dan pemeliharaan APP pengukuran tidak langsung TR dan AMR dengan fitur shuntrip serta peralatan komunikasinya agar lebih aman dan hasil pengukuran lebih akurat. ;Contoh : Menyempurnaan dan/atau membuat metoda baru pengoperasian dan pemeliharaan APP pengukuran tidak langsung TR 3 phasa elektronik dan AMR.;ACTV;2
2394;DIS-DO-MPM-04;250;4;Mampu mengembangkan prosedur dan metode baru pengoperasian dan pemeliharaan APP pengukuran TM, proteksi dan AMR serta peralatan komunikasi agar lebih aman dan hasil pengukuran lebih akurat.;Contoh : Menyempurnaan dan/atau membuat metoda baru pengoperasian dan pemeliharaan APP pengukuran TM 3 phasa elektronik dan AMR.;ACTV;2
2395;DIS-DO-DNO-05;251;4;Mampu mengembangkan prosedur dan metode operasi, pada instalasi jaringan Tegangan Menengah (JTM), Gardu Distribusi, Jaringan Tegangan Rendah (JTR), Sambungan Rumah (SR) , Peralatan Distribusi dan peralatan komunikasi yang terkait dengan operasi distribusi. ;Contoh : Menyempurnaan dan/atau membuat metoda baru pengoperasian SUTR/ SKTR/ SUTM/ SKTM, trafo dan peralatan distribusi.;ACTV;2
2396;DIS-DO-DSO-06;252;4;Mampu mengembangkan prosedur dan metode baru pengoperasian operasi gardu distribusi agar lebih aman dan akurasi pengukuran.;Contoh : penyempurnaan dan/atau membuat metoda baru tata cara pengoperasian gardu distribusi seperti gardu cantol, gardu portal, gardu kios dan gardu beton .;ACTV;2
2397;DIS-DO-MVO-07;253;4;Mampu mengembangkan prosedur dan metode baru pengoperasian jaringan tegangan menengah agar lebih aman dan handal.;Contoh : Menyampurnakan dan/atau membuat metoda baru cara pengoperasian SUTM/ SKTM.;ACTV;2
2398;DIS-DO-LVO-08;254;4;Mampu mengembangkan prosedur dan metode baru pengoperasian jaringan tegangan rendah agar lebih aman dan handal.;Contoh : Menyempurnakan dan/atau membuat metode baru cara pengoperasian SUTR dan SKTR.;ACTV;2
2399;DIS-DO-MOS-09;255;4;Mampu mengembangkan prosedur dan metode operasi baru, pada jaringan distribusi jaringan tegangan menengah (JTM) dan peralatan TM menggunakan sistem SCADA dan automation.;Contoh : Penyempurnaan dan/atau membuat metoda baru konfigurasi pengoperasioan jaringan tegangan menengah (JTM) dan peralatan TM dengan menggunakan SCADA dan Automation.;ACTV;2
